Record Length,10000,Points,-266.00000262E-3,1.1585937E-3,
Sample Interval,39.99999899E-6,s,-265.96000791E-3,1.2570312E-3,
Trigger Point,6.65000055E3,Samples,-265.92001319E-3,1.3445312E-3,
,,,-265.87998867E-3,1.3875000E-3,
,,,-265.83999395E-3,1.4156250E-3,
,,,-265.79999924E-3,1.3804687E-3,
Source,CH2,,-265.76000452E-3,1.3164062E-3,
Vertical Units,V,,-265.72000980E-3,1.2203124E-3,
Vertical Scale,5.11953112E-3,,-265.68001509E-3,1.1085938E-3,
Vertical Offset,-0.0003,,-265.63999057E-3,930.468726438E-6,
Horizontal Units,s,,-265.59999585E-3,774.218759034E-6,
Horizontal Scale,39.99999899E-3,,-265.56000113E-3,603.906228207E-6,
Pt Fmt,Y,,-265.52000642E-3,454.687484307E-6,
Yzero,97.665191515E-3,,-265.48001170E-3,327.34376146E-6,
Probe Atten,1.000000,,-265.44001698E-3,209.37500813E-6,
,,,-265.39999247E-3,135.9375019E-6,
Note,DPO3032 - 14:19:48   08/03/2024,,-265.35999775E-3,75.781252235E-6,
,,,-265.32000303E-3,97.656251455E-6,
,,,-265.28000832E-3,100.7812534E-6,
,,,-265.24001360E-3,175.78125698E-6,
,,,-265.19998908E-3,267.18751178E-6,
,,,-265.15999436E-3,360.15623482E-6,
,,,-265.11999965E-3,511.718739290E-6,
,,,-265.08000493E-3,659.374985844E-6,
,,,-265.04001021E-3,800.781243015E-6,
,,,-265.00001550E-3,924.218737055E-6,
,,,-264.95999098E-3,1.0234375E-3,
,,,-264.91999626E-3,1.0664063E-3,
,,,-264.88000154E-3,1.0851562E-3,
,,,-264.84000683E-3,1.0804688E-3,
,,,-264.80001211E-3,1.0132813E-3,
,,,-264.76001740E-3,886.718742549E-6,
,,,-264.71999288E-3,763.281248510E-6,
,,,-264.67999816E-3,610.156217590E-6,
,,,-264.64000344E-3,456.249981653E-6,
,,,-264.60000873E-3,278.12499320E-6,
,,,-264.56001401E-3,121.0937553E-6,
,,,-264.51998949E-3,-17.1874926E-6,
,,,-264.47999477E-3,-136.7187360E-6,
,,,-264.44000006E-3,-227.34374215E-6,
,,,-264.40000534E-3,-231.24998552E-6,
,,,-264.36001062E-3,-240.62498414E-6,
,,,-264.32001591E-3,-202.34374097E-6,
,,,-264.27999139E-3,-139.0624820E-6,
,,,-264.23999667E-3,-24.99999209E-6,
,,,-264.20000196E-3,83.593753516E-6,
,,,-264.16000724E-3,231.25000007E-6,
,,,-264.12001252E-3,357.03124013E-6,
,,,-264.07998800E-3,459.375005448E-6,
,,,-264.03999329E-3,565.624970477E-6,
,,,-263.99999857E-3,681.250006892E-6,
,,,-263.96000385E-3,772.656232584E-6,
,,,-263.92000914E-3,789.843732491E-6,
,,,-263.88001442E-3,732.031243388E-6,
,,,-263.83998990E-3,646.875007078E-6,
,,,-263.79999518E-3,564.843765460E-6,
,,,-263.76000047E-3,449.999992270E-6,
,,,-263.72000575E-3,332.03125349E-6,
,,,-263.68001103E-3,153.12500182E-6,
,,,-263.64001632E-3,-781.242704306E-9,
,,,-263.59999180E-3,-174.99999376E-6,
,,,-263.55999708E-3,-309.37499832E-6,
,,,-263.52000237E-3,-428.124971222E-6,
,,,-263.48000765E-3,-517.187465448E-6,
