Record Length,10000,Points,-64.800001681E-3,39.92687538E-3,
Sample Interval,9.999999747E-6,s,-64.790003002E-3,39.88625109E-3,
Trigger Point,6.48000064E3,Samples,-64.780004323E-3,39.87609595E-3,
,,,-64.769998193E-3,39.84875232E-3,
,,,-64.759999514E-3,39.93312642E-3,
,,,-64.750000834E-3,39.94250298E-3,
Source,CH1,,-64.740002155E-3,39.89171982E-3,
Vertical Units,V,,-64.730003476E-3,39.85890746E-3,
Vertical Scale,5.11953112E-3,,-64.720004797E-3,39.92374986E-3,
Vertical Offset,0.03228,,-64.709998667E-3,39.90187496E-3,
Horizontal Units,s,,-64.699999988E-3,39.87843916E-3,
Horizontal Scale,9.999999747E-3,,-64.690001309E-3,39.89718854E-3,
Pt Fmt,Y,,-64.680002630E-3,39.89015892E-3,
Yzero,742.255455517E-3,,-64.670003951E-3,39.86594081E-3,
Probe Atten,1.000000,,-64.660005271E-3,39.85578194E-3,
,,,-64.649999142E-3,39.89015892E-3,
Note,DPO3032 - 15:39:06   08/03/2024,,-64.640000463E-3,39.94015604E-3,
,,,-64.630001783E-3,39.91359472E-3,
,,,-64.620003104E-3,39.91203383E-3,
,,,-64.610004425E-3,39.95968774E-3,
,,,-64.599998295E-3,39.87922147E-3,
,,,-64.589999616E-3,39.84718770E-3,
,,,-64.580000937E-3,39.86906260E-3,
,,,-64.570002258E-3,39.82140869E-3,
,,,-64.560003579E-3,39.91515934E-3,
,,,-64.550004900E-3,39.84875232E-3,
,,,-64.539998770E-3,39.84718770E-3,
,,,-64.530000091E-3,39.86750171E-3,
,,,-64.520001411E-3,39.88234699E-3,
,,,-64.510002732E-3,39.88546878E-3,
,,,-64.500004053E-3,39.88937661E-3,
,,,-64.490005374E-3,39.83468935E-3,
,,,-64.479999244E-3,39.86281529E-3,
,,,-64.470000565E-3,39.88781571E-3,
,,,-64.460001886E-3,39.80812803E-3,
,,,-64.450003207E-3,39.86437619E-3,
,,,-64.440004528E-3,39.81047124E-3,
,,,-64.429998398E-3,39.84406590E-3,
,,,-64.419999719E-3,39.83703256E-3,
,,,-64.410001040E-3,39.81515765E-3,
,,,-64.400002360E-3,39.84875232E-3,
,,,-64.390003681E-3,39.81437534E-3,
,,,-64.380005002E-3,39.82140869E-3,
,,,-64.369998872E-3,39.82531279E-3,
,,,-64.360000193E-3,39.77921978E-3,
,,,-64.350001514E-3,39.85734656E-3,
,,,-64.340002835E-3,39.82531279E-3,
,,,-64.330004156E-3,39.81437534E-3,
,,,-64.319998026E-3,39.85422105E-3,
,,,-64.309999347E-3,39.88312557E-3,
,,,-64.300000668E-3,39.82140869E-3,
,,,-64.290001988E-3,39.86906260E-3,
,,,-64.280003309E-3,39.76906464E-3,
,,,-64.270004630E-3,39.74328190E-3,
,,,-64.259998500E-3,39.85500336E-3,
,,,-64.249999821E-3,39.85422105E-3,
,,,-64.240001142E-3,39.80500251E-3,
,,,-64.230002463E-3,39.80422020E-3,
,,,-64.220003784E-3,39.86750171E-3,
,,,-64.210005105E-3,39.70421851E-3,
,,,-64.199998975E-3,39.75890949E-3,
,,,-64.190000296E-3,39.83078152E-3,
,,,-64.180001616E-3,39.76281360E-3,
,,,-64.170002937E-3,39.83781487E-3,
,,,-64.160004258E-3,39.81515765E-3,
,,,-64.149998128E-3,39.80422020E-3,
,,,-64.139999449E-3,39.80343789E-3,
,,,-64.130000770E-3,39.75656256E-3,
,,,-64.120002091E-3,39.74875063E-3,
,,,-64.110003412E-3,39.80343789E-3,
,,,-64.100004733E-3,39.74015638E-3,
,,,-64.089998603E-3,39.74640742E-3,
,,,-64.079999924E-3,39.80656341E-3,
,,,-64.070001245E-3,39.83000293E-3,
,,,-64.060002565E-3,39.82531279E-3,
,,,-64.050003886E-3,39.81828317E-3,
,,,-64.040005207E-3,39.77921978E-3,
