Record Length,10000,Points,-255.19999862E-3,15.8160944E-3,,Record Length,10000,Points,-255.19999862E-3,96.562725957E-6,
Sample Interval,39.99999899E-6,s,-255.16000390E-3,15.8037506E-3,,Sample Interval,39.99999899E-6,s,-255.16000390E-3,173.12522687E-6,
Trigger Point,6.38000043E3,Samples,-255.12000918E-3,15.7592203E-3,,Trigger Point,6.38000043E3,Samples,-255.12000918E-3,218.12522027E-6,
,,,-255.07998466E-3,15.6982820E-3,,,,,-255.07998466E-3,304.37522219E-6,
,,,-255.03998995E-3,15.7078132E-3,,,,,-255.03998995E-3,370.00022712E-6,
,,,-254.99999523E-3,15.7217197E-3,,,,,-254.99999523E-3,457.187707070E-6,
Source,CH1,,-254.96000051E-3,15.6956259E-3,,Source,CH2,,-254.96000051E-3,510.000216309E-6,
Vertical Units,V,,-254.92000580E-3,15.5968759E-3,,Vertical Units,V,,-254.92000580E-3,541.875197086E-6,
Vertical Scale,1.0239062E-3,,-254.88001108E-3,15.5521883E-3,,Vertical Scale,2.0478124E-3,,-254.88001108E-3,587.187707424E-6,
Vertical Offset,0.01258,,-254.83998656E-3,15.5515634E-3,,Vertical Offset,0.00326,,-254.83998656E-3,639.062724076E-6,
Horizontal Units,s,,-254.79999185E-3,15.5668762E-3,,Horizontal Units,s,,-254.79999185E-3,675.312709063E-6,
Horizontal Scale,39.99999899E-3,,-254.75999713E-3,15.4898446E-3,,Horizontal Scale,39.99999899E-3,,-254.75999713E-3,722.187687643E-6,
Pt Fmt,Y,,-254.72000241E-3,15.4656256E-3,,Pt Fmt,Y,,-254.72000241E-3,775.312713813E-6,
Yzero,-1.3477796,,-254.68000770E-3,15.4184382E-3,,Yzero,1.4454448,,-254.68000770E-3,816.250219941E-6,
Probe Atten,1.000000,,-254.64001298E-3,15.4287508E-3,,Probe Atten,1.000000,,-254.64001298E-3,854.687707033E-6,
,,,-254.59998846E-3,15.3743755E-3,,,,,-254.59998846E-3,884.375185706E-6,
Note,DPO3032 - 15:14:59   08/03/2024,,-254.55999374E-3,15.3318755E-3,,Note,DPO3032 - 15:14:59   08/03/2024,,-254.55999374E-3,915.937707759E-6,
,,,-254.51999903E-3,15.3143760E-3,,,,,-254.51999903E-3,929.687696043E-6,
,,,-254.48000431E-3,15.2634382E-3,,,,,-254.48000431E-3,944.687693845E-6,
,,,-254.44000959E-3,15.1942195E-3,,,,,-254.44000959E-3,956.562696956E-6,
,,,-254.39998507E-3,15.1442196E-3,,,,,-254.39998507E-3,969.062675722E-6,
,,,-254.35999036E-3,15.1257822E-3,,,,,-254.35999036E-3,966.562714893E-6,
,,,-254.31999564E-3,15.1006253E-3,,,,,-254.31999564E-3,951.562717091E-6,
,,,-254.28000093E-3,15.0307817E-3,,,,,-254.28000093E-3,923.750223592E-6,
,,,-254.24000621E-3,15.0125008E-3,,,,,-254.24000621E-3,922.812731005E-6,
,,,-254.20001149E-3,14.9203129E-3,,,,,-254.20001149E-3,922.812731005E-6,
,,,-254.15998697E-3,14.9393762E-3,,,,,-254.15998697E-3,897.500198334E-6,
,,,-254.11999226E-3,14.8737505E-3,,,,,-254.11999226E-3,870.625197422E-6,
,,,-254.07999754E-3,14.8301572E-3,,,,,-254.07999754E-3,823.750218842E-6,
,,,-254.04000282E-3,14.7806257E-3,,,,,-254.04000282E-3,782.812712714E-6,
,,,-254.00000811E-3,14.6884378E-3,,,,,-254.00000811E-3,747.812679037E-6,
,,,-253.96001339E-3,14.6843754E-3,,,,,-253.96001339E-3,720.000185538E-6,
,,,-253.91998887E-3,14.5850005E-3,,,,,-253.91998887E-3,694.375194144E-6,
,,,-253.87999415E-3,14.5784384E-3,,,,,-253.87999415E-3,648.437708151E-6,
,,,-253.83999944E-3,14.5175010E-3,,,,,-253.83999944E-3,600.312720053E-6,
,,,-253.80000472E-3,14.4828130E-3,,,,,-253.80000472E-3,546.875235159E-6,
,,,-253.76001000E-3,14.3915629E-3,,,,,-253.76001000E-3,488.437712193E-6,
,,,-253.71998549E-3,14.3270316E-3,,,,,-253.71998549E-3,418.437703047E-6,
,,,-253.67999077E-3,14.2801572E-3,,,,,-253.67999077E-3,360.00020918E-6,
,,,-253.63999605E-3,14.2439073E-3,,,,,-253.63999605E-3,301.87523225E-6,
,,,-253.60000134E-3,14.2039070E-3,,,,,-253.60000134E-3,234.06272521E-6,
,,,-253.56000662E-3,14.1315637E-3,,,,,-253.56000662E-3,167.18772531E-6,
,,,-253.52001190E-3,14.0782818E-3,,,,,-253.52001190E-3,89.687724540E-6,
,,,-253.47998738E-3,13.9784385E-3,,,,,-253.47998738E-3,13.7502248E-6,
,,,-253.43999267E-3,13.9968758E-3,,,,,-253.43999267E-3,-51.24977179E-6,
,,,-253.39999795E-3,13.8882818E-3,,,,,-253.39999795E-3,-107.8122732E-6,
