Record Length,10000,Points,-56.640002877E-3,387.01251149E-3,,Record Length,10000,Points,-56.640002877E-3,-2.0132811,
Sample Interval,9.999999747E-6,s,-56.630004197E-3,386.90936565E-3,,Sample Interval,9.999999747E-6,s,-56.630004197E-3,-2.0119374,
Trigger Point,5.66400070E3,Samples,-56.620001793E-3,386.84687018E-3,,Trigger Point,5.66400070E3,Samples,-56.620001793E-3,-2.0118594,
,,,-56.610003114E-3,386.89687848E-3,,,,,-56.610003114E-3,-2.0120938,
,,,-56.600004435E-3,386.79999113E-3,,,,,-56.600004435E-3,-2.0114999,
,,,-56.590002030E-3,386.75311208E-3,,,,,-56.590002030E-3,-2.0116251,
Source,CH1,,-56.580003351E-3,386.74375415E-3,,Source,CH2,,-56.580003351E-3,-2.0108905,
Vertical Units,V,,-56.570004672E-3,386.71875000E-3,,Vertical Units,V,,-56.570004672E-3,-2.0109062,
Vertical Scale,20.47812448E-3,,-56.560002267E-3,386.69061661E-3,,Vertical Scale,102.3906299E-3,,-56.560002267E-3,-2.0110312,
Vertical Offset,0.3364,,-56.550003588E-3,386.63750887E-3,,Vertical Offset,-1.596,,-56.550003588E-3,-2.0100625,
Horizontal Units,s,,-56.540001184E-3,386.60937548E-3,,Horizontal Units,s,,-56.540001184E-3,-2.0101249,
Horizontal Scale,9.999999747E-3,,-56.530002505E-3,386.62186265E-3,,Horizontal Scale,9.999999747E-3,,-56.530002505E-3,-2.0108905,
Pt Fmt,Y,,-56.520003825E-3,386.58750057E-3,,Pt Fmt,Y,,-56.520003825E-3,-2.0102501,
Yzero,1.3477796,,-56.510001421E-3,386.56249642E-3,,Yzero,-39.06607661E-3,,-56.510001421E-3,-2.0111406,
Probe Atten,1.000000,,-56.500002742E-3,386.50313020E-3,,Probe Atten,1.000000,,-56.500002742E-3,-2.0111094,
,,,-56.490004063E-3,386.43124700E-3,,,,,-56.490004063E-3,-2.0105000,
Note,DPO3032 - 15:14:37   07/03/2024,,-56.480001658E-3,386.38436794E-3,,Note,DPO3032 - 15:14:37   07/03/2024,,-56.480001658E-3,-2.0098126,
,,,-56.470002979E-3,386.38436794E-3,,,,,-56.470002979E-3,-2.0091405,
,,,-56.460004300E-3,386.39062643E-3,,,,,-56.460004300E-3,-2.0093906,
,,,-56.450001895E-3,386.47186756E-3,,,,,-56.450001895E-3,-2.0105469,
,,,-56.440003216E-3,386.35313511E-3,,,,,-56.440003216E-3,-2.0094531,
,,,-56.430004537E-3,386.32813096E-3,,,,,-56.430004537E-3,-2.0091405,
,,,-56.420002133E-3,386.26250625E-3,,,,,-56.420002133E-3,-2.0097187,
,,,-56.410003453E-3,386.32187247E-3,,,,,-56.410003453E-3,-2.0095937,
,,,-56.400001049E-3,386.40311360E-3,,,,,-56.400001049E-3,-2.0095313,
,,,-56.390002370E-3,386.33438945E-3,,,,,-56.390002370E-3,-2.0088594,
,,,-56.380003691E-3,386.30312681E-3,,,,,-56.380003691E-3,-2.0083125,
,,,-56.370001286E-3,386.20623946E-3,,,,,-56.370001286E-3,-2.0089688,
,,,-56.360002607E-3,386.06876135E-3,,,,,-56.360002607E-3,-2.0079999,
,,,-56.350003928E-3,386.05311513E-3,,,,,-56.350003928E-3,-2.0079062,
,,,-56.340001523E-3,386.12186909E-3,,,,,-56.340001523E-3,-2.0086250,
,,,-56.330002844E-3,386.10312343E-3,,,,,-56.330002844E-3,-2.0079687,
,,,-56.320004165E-3,386.01249456E-3,,,,,-56.320004165E-3,-2.0082970,
,,,-56.310001761E-3,385.98126173E-3,,,,,-56.310001761E-3,-2.0067186,
,,,-56.300003082E-3,385.97500324E-3,,,,,-56.300003082E-3,-2.0073280,
,,,-56.290004402E-3,385.97500324E-3,,,,,-56.290004402E-3,-2.0073593,
,,,-56.280001998E-3,385.93125343E-3,,,,,-56.280001998E-3,-2.0070937,
,,,-56.270003319E-3,385.91873646E-3,,,,,-56.270003319E-3,-2.0071249,
,,,-56.260004640E-3,385.94061136E-3,,,,,-56.260004640E-3,-2.0059531,
,,,-56.250002235E-3,385.84375381E-3,,,,,-56.250002235E-3,-2.0055780,
,,,-56.240003556E-3,385.81874967E-3,,,,,-56.240003556E-3,-2.0058436,
,,,-56.230001152E-3,385.75625420E-3,,,,,-56.230001152E-3,-2.0055001,
,,,-56.220002472E-3,385.73437929E-3,,,,,-56.220002472E-3,-2.0051718,
,,,-56.210003793E-3,385.76251268E-3,,,,,-56.210003793E-3,-2.0042500,
,,,-56.200001389E-3,385.69375873E-3,,,,,-56.200001389E-3,-2.0049686,
,,,-56.190002710E-3,385.72186232E-3,,,,,-56.190002710E-3,-2.0044687,
,,,-56.180004030E-3,385.69688797E-3,,,,,-56.180004030E-3,-2.0049374,
,,,-56.170001626E-3,385.59374213E-3,,,,,-56.170001626E-3,-2.0036094,
,,,-56.160002947E-3,385.53750515E-3,,,,,-56.160002947E-3,-2.0034688,
,,,-56.150004268E-3,385.65313816E-3,,,,,-56.150004268E-3,-2.0038593,
,,,-56.140001863E-3,385.64062119E-3,,,,,-56.140001863E-3,-2.0035000,
,,,-56.130003184E-3,385.61874628E-3,,,,,-56.130003184E-3,-2.0039845,
,,,-56.120004505E-3,385.56563854E-3,,,,,-56.120004505E-3,-2.0035312,
,,,-56.110002100E-3,385.39999723E-3,,,,,-56.110002100E-3,-2.0022187,
,,,-56.100003421E-3,385.39373875E-3,,,,,-56.100003421E-3,-2.0028436,
,,,-56.090004742E-3,385.33437252E-3,,,,,-56.090004742E-3,-2.0023437,
,,,-56.080002338E-3,385.39999723E-3,,,,,-56.080002338E-3,-2.0023594,
,,,-56.070003659E-3,385.34063101E-3,,,,,-56.070003659E-3,-2.0022345,
,,,-56.060001254E-3,385.28749347E-3,,,,,-56.060001254E-3,-2.0019062,
,,,-56.050002575E-3,385.33437252E-3,,,,,-56.050002575E-3,-2.0025780,
,,,-56.040003896E-3,385.25000215E-3,,,,,-56.040003896E-3,-2.0017500,
,,,-56.030001491E-3,385.24687290E-3,,,,,-56.030001491E-3,-2.0017500,
,,,-56.020002812E-3,385.22499800E-3,,,,,-56.020002812E-3,-2.0018749,
,,,-56.010004133E-3,385.15311480E-3,,,,,-56.010004133E-3,-2.0008750,
,,,-56.000001729E-3,385.13749838E-3,,,,,-56.000001729E-3,-2.0002968,
,,,-55.990003049E-3,385.17498970E-3,,,,,-55.990003049E-3,-2.0008593,
,,,-55.980004370E-3,385.11562347E-3,,,,,-55.980004370E-3,-2.0006094,
,,,-55.970001966E-3,385.08439064E-3,,,,,-55.970001966E-3,-2.0002968,
,,,-55.960003287E-3,385.07500291E-3,,,,,-55.960003287E-3,-2.0001719,
,,,-55.950004607E-3,385.03125310E-3,,,,,-55.950004607E-3,-2.0008593,
,,,-55.940002203E-3,385.02812386E-3,,,,,-55.940002203E-3,-2.0008593,
,,,-55.930003524E-3,384.97811556E-3,,,,,-55.930003524E-3,-2.0001249,
,,,-55.920001119E-3,384.93749499E-3,,,,,-55.920001119E-3,-1.9999844,
,,,-55.910002440E-3,384.89061594E-3,,,,,-55.910002440E-3,-2.0000312,
,,,-55.900003761E-3,384.92187858E-3,,,,,-55.900003761E-3,-1.9993750,
,,,-55.890001357E-3,384.97811556E-3,,,,,-55.890001357E-3,-1.9996874,
,,,-55.880002677E-3,384.92187858E-3,,,,,-55.880002677E-3,-1.9987187,
,,,-55.870003998E-3,384.94375348E-3,,,,,-55.870003998E-3,-1.9989219,
,,,-55.860001594E-3,384.87812877E-3,,,,,-55.860001594E-3,-1.9990624,
,,,-55.850002915E-3,384.78437066E-3,,,,,-55.850002915E-3,-1.9981406,
,,,-55.840004236E-3,384.76562500E-3,,,,,-55.840004236E-3,-1.9980781,
,,,-55.830001831E-3,384.78124142E-3,,,,,-55.830001831E-3,-1.9980156,
,,,-55.820003152E-3,384.77811217E-3,,,,,-55.820003152E-3,-1.9979218,
,,,-55.810004473E-3,384.71248746E-3,,,,,-55.810004473E-3,-1.9974687,
,,,-55.800002068E-3,384.69061255E-3,,,,,-55.800002068E-3,-1.9976562,
,,,-55.790003389E-3,384.60624218E-3,,,,,-55.790003389E-3,-1.9967812,
