Record Length,10000,Points,-56.640002877E-3,388.42499256E-3,,Record Length,10000,Points,-56.640002877E-3,-2.0185313,
Sample Interval,9.999999747E-6,s,-56.630004197E-3,388.39063048E-3,,Sample Interval,9.999999747E-6,s,-56.630004197E-3,-2.0168126,
Trigger Point,5.66400070E3,Samples,-56.620001793E-3,388.37501407E-3,,Trigger Point,5.66400070E3,Samples,-56.620001793E-3,-2.0179844,
,,,-56.610003114E-3,388.29061389E-3,,,,,-56.610003114E-3,-2.0162811,
,,,-56.600004435E-3,388.29374313E-3,,,,,-56.600004435E-3,-2.0168438,
,,,-56.590002030E-3,388.24999332E-3,,,,,-56.590002030E-3,-2.0164218,
Source,CH1,,-56.580003351E-3,388.18749785E-3,,Source,CH2,,-56.580003351E-3,-2.0161562,
Vertical Units,V,,-56.570004672E-3,388.22498918E-3,,Vertical Units,V,,-56.570004672E-3,-2.0160313,
Vertical Scale,20.47812448E-3,,-56.560002267E-3,388.18123937E-3,,Vertical Scale,102.3906299E-3,,-56.560002267E-3,-2.0167344,
Vertical Offset,0.3364,,-56.550003588E-3,388.22188973E-3,,Vertical Offset,-1.596,,-56.550003588E-3,-2.0168905,
Horizontal Units,s,,-56.540001184E-3,388.15313578E-3,,Horizontal Units,s,,-56.540001184E-3,-2.0164218,
Horizontal Scale,9.999999747E-3,,-56.530002505E-3,388.10938597E-3,,Horizontal Scale,9.999999747E-3,,-56.530002505E-3,-2.0162187,
Pt Fmt,Y,,-56.520003825E-3,388.05937767E-3,,Pt Fmt,Y,,-56.520003825E-3,-2.0154374,
Yzero,1.3477796,,-56.510001421E-3,387.98749447E-3,,Yzero,-39.06607661E-3,,-56.510001421E-3,-2.0161250,
Probe Atten,1.000000,,-56.500002742E-3,388.05937767E-3,,Probe Atten,1.000000,,-56.500002742E-3,-2.0156250,
,,,-56.490004063E-3,388.04376125E-3,,,,,-56.490004063E-3,-2.0158906,
Note,DPO3032 - 15:05:41   07/03/2024,,-56.480001658E-3,388.07499409E-3,,Note,DPO3032 - 15:05:41   07/03/2024,,-56.480001658E-3,-2.0155156,
,,,-56.470002979E-3,387.95936108E-3,,,,,-56.470002979E-3,-2.0158281,
,,,-56.460004300E-3,387.88124919E-3,,,,,-56.460004300E-3,-2.0147188,
,,,-56.450001895E-3,387.89999485E-3,,,,,-56.450001895E-3,-2.0147030,
,,,-56.440003216E-3,387.89373636E-3,,,,,-56.440003216E-3,-2.0145156,
,,,-56.430004537E-3,387.96874881E-3,,,,,-56.430004537E-3,-2.0154374,
,,,-56.420002133E-3,388.00936937E-3,,,,,-56.420002133E-3,-2.0151405,
,,,-56.410003453E-3,387.99375296E-3,,,,,-56.410003453E-3,-2.0137501,
,,,-56.400001049E-3,388.08438182E-3,,,,,-56.400001049E-3,-2.0142188,
,,,-56.390002370E-3,387.84998655E-3,,,,,-56.390002370E-3,-2.0140781,
,,,-56.380003691E-3,387.77187467E-3,,,,,-56.380003691E-3,-2.0136094,
