Record Length,10000,Points,-64.800001681E-3,37.87937760E-3,,Record Length,10000,Points,-64.800001681E-3,136.0109448E-3,
Sample Interval,9.999999747E-6,s,-64.790003002E-3,37.87750006E-3,,Sample Interval,9.999999747E-6,s,-64.790003002E-3,135.8593851E-3,
Trigger Point,6.48000064E3,Samples,-64.780004323E-3,37.87781298E-3,,Trigger Point,6.48000064E3,Samples,-64.780004323E-3,135.9453201E-3,
,,,-64.769998193E-3,37.87468746E-3,,,,,-64.769998193E-3,135.9000057E-3,
,,,-64.759999514E-3,37.88219020E-3,,,,,-64.759999514E-3,135.9156370E-3,
,,,-64.750000834E-3,37.86562756E-3,,,,,-64.750000834E-3,135.9453201E-3,
Source,CH1,,-64.740002155E-3,37.87781298E-3,,Source,CH2,,-64.740002155E-3,135.9109432E-3,
Vertical Units,V,,-64.730003476E-3,37.87187487E-3,,Vertical Units,V,,-64.730003476E-3,135.9625012E-3,
Vertical Scale,2.0478124E-3,,-64.720004797E-3,37.87375242E-3,,Vertical Scale,10.2390622E-3,,-64.720004797E-3,135.9625012E-3,
Vertical Offset,0.03228,,-64.709998667E-3,37.86718845E-3,,Vertical Offset,0.092,,-64.709998667E-3,135.9578222E-3,
Horizontal Units,s,,-64.699999988E-3,37.87125275E-3,,Horizontal Units,s,,-64.699999988E-3,135.9718889E-3,
Horizontal Scale,9.999999747E-3,,-64.690001309E-3,37.87531331E-3,,Horizontal Scale,9.999999747E-3,,-64.690001309E-3,135.9453201E-3,
Pt Fmt,Y,,-64.680002630E-3,37.88375109E-3,,Pt Fmt,Y,,-64.680002630E-3,135.9640658E-3,
Yzero,2.1681673,,-64.670003951E-3,37.87468746E-3,,Yzero,0.0,,-64.670003951E-3,135.9187514E-3,
Probe Atten,1.000000,,-64.660005271E-3,37.87375242E-3,,Probe Atten,1.000000,,-64.660005271E-3,135.9687597E-3,
,,,-64.649999142E-3,37.87625208E-3,,,,,-64.649999142E-3,135.9390616E-3,
Note,DPO3032 - 15:46:42   08/03/2024,,-64.640000463E-3,37.87625208E-3,,Note,DPO3032 - 15:46:42   08/03/2024,,-64.640000463E-3,135.9187514E-3,
,,,-64.630001783E-3,37.88031265E-3,,,,,-64.630001783E-3,135.9718889E-3,
,,,-64.620003104E-3,37.88031265E-3,,,,,-64.620003104E-3,135.9312534E-3,
,,,-64.610004425E-3,37.87500039E-3,,,,,-64.610004425E-3,135.9421909E-3,
,,,-64.599998295E-3,37.88093850E-3,,,,,-64.599998295E-3,135.9343827E-3,
,,,-64.589999616E-3,37.87062690E-3,,,,,-64.589999616E-3,135.9343827E-3,
,,,-64.580000937E-3,37.88281232E-3,,,,,-64.580000937E-3,135.9437555E-3,
,,,-64.570002258E-3,37.88093850E-3,,,,,-64.570002258E-3,136.0000074E-3,
,,,-64.560003579E-3,37.88156435E-3,,,,,-64.560003579E-3,135.9984428E-3,
,,,-64.550004900E-3,37.88500279E-3,,,,,-64.550004900E-3,136.0000074E-3,
,,,-64.539998770E-3,37.87812591E-3,,,,,-64.539998770E-3,135.9984428E-3,
,,,-64.530000091E-3,37.88031265E-3,,,,,-64.530000091E-3,136.0062510E-3,
,,,-64.520001411E-3,37.88187727E-3,,,,,-64.520001411E-3,135.9828264E-3,
,,,-64.510002732E-3,37.88281232E-3,,,,,-64.510002732E-3,135.9843761E-3,
,,,-64.500004053E-3,37.87781298E-3,,,,,-64.500004053E-3,135.9718889E-3,
,,,-64.490005374E-3,37.87281364E-3,,,,,-64.490005374E-3,135.9046996E-3,
,,,-64.479999244E-3,37.87969053E-3,,,,,-64.479999244E-3,135.9453201E-3,
,,,-64.470000565E-3,37.87656501E-3,,,,,-64.470000565E-3,135.8953118E-3,
,,,-64.460001886E-3,37.87593916E-3,,,,,-64.460001886E-3,135.9031349E-3,
,,,-64.450003207E-3,37.88187727E-3,,,,,-64.450003207E-3,135.8843744E-3,
,,,-64.440004528E-3,37.88031265E-3,,,,,-64.440004528E-3,135.9687597E-3,
,,,-64.429998398E-3,37.86562756E-3,,,,,-64.429998398E-3,135.8609498E-3,
,,,-64.419999719E-3,37.87906468E-3,,,,,-64.419999719E-3,135.8734369E-3,
,,,-64.410001040E-3,37.87875175E-3,,,,,-64.410001040E-3,135.9046996E-3,
,,,-64.400002360E-3,37.87656501E-3,,,,,-64.400002360E-3,135.8906329E-3,
,,,-64.390003681E-3,37.88281232E-3,,,,,-64.390003681E-3,135.8937621E-3,
,,,-64.380005002E-3,37.86250204E-3,,,,,-64.380005002E-3,135.8640641E-3,
,,,-64.369998872E-3,37.87812591E-3,,,,,-64.369998872E-3,135.8703226E-3,
,,,-64.360000193E-3,37.86562756E-3,,,,,-64.360000193E-3,135.9312534E-3,
,,,-64.350001514E-3,37.87906468E-3,,,,,-64.350001514E-3,135.8093768E-3,
,,,-64.340002835E-3,37.87406534E-3,,,,,-64.340002835E-3,135.8281374E-3,
,,,-64.330004156E-3,37.87593916E-3,,,,,-64.330004156E-3,135.8531266E-3,
,,,-64.319998026E-3,37.87812591E-3,,,,,-64.319998026E-3,135.9140724E-3,
,,,-64.309999347E-3,37.87593916E-3,,,,,-64.309999347E-3,135.9343827E-3,
,,,-64.300000668E-3,37.88156435E-3,,,,,-64.300000668E-3,135.9484494E-3,
,,,-64.290001988E-3,37.88031265E-3,,,,,-64.290001988E-3,135.8468831E-3,
,,,-64.280003309E-3,37.87000105E-3,,,,,-64.280003309E-3,135.8671933E-3,
,,,-64.270004630E-3,37.86812723E-3,,,,,-64.270004630E-3,135.9015703E-3,
,,,-64.259998500E-3,37.87468746E-3,,,,,-64.259998500E-3,135.9421909E-3,
,,,-64.249999821E-3,37.87937760E-3,,,,,-64.249999821E-3,135.8875036E-3,
,,,-64.240001142E-3,37.87406534E-3,,,,,-64.240001142E-3,135.8812600E-3,
,,,-64.230002463E-3,37.86562756E-3,,,,,-64.230002463E-3,135.8906329E-3,
,,,-64.220003784E-3,37.87500039E-3,,,,,-64.220003784E-3,135.8671933E-3,
,,,-64.210005105E-3,37.87969053E-3,,,,,-64.210005105E-3,135.8750015E-3,
,,,-64.199998975E-3,37.87343949E-3,,,,,-64.199998975E-3,135.8140707E-3,
