Record Length,10000,Points,-2.0000000,2.6751561,,Record Length,10000,Points,-2.0000000,67.187495530E-3,
Sample Interval,399.99998990E-6,s,-1.9996001,2.6273437,,Sample Interval,399.99998990E-6,s,-1.9996001,65.624997020E-3,
Trigger Point,5.00000036E3,Samples,-1.9992000,2.5770311,,Trigger Point,5.00000036E3,Samples,-1.9992000,68.437501788E-3,
,,,-1.9988000,2.5187500,,,,,-1.9988000,67.187495530E-3,
,,,-1.9984000,2.4656250,,,,,-1.9984000,66.249996424E-3,
,,,-1.9980000,2.4167187,,,,,-1.9980000,65.624997020E-3,
Source,CH1,,-1.9976000,2.3721874,,Source,CH2,,-1.9976000,66.249996424E-3,
Vertical Units,V,,-1.9972000,2.3326561,,Vertical Units,V,,-1.9972000,67.187495530E-3,
Vertical Scale,1.0239062,,-1.9967999,2.3020313,,Vertical Scale,2.0478125,,-1.9967999,65.937496722E-3,
Vertical Offset,0,,-1.9964000,2.2756250,,Vertical Offset,0,,-1.9964000,66.562496126E-3,
Horizontal Units,s,,-1.9960001,2.2528124,,Horizontal Units,s,,-1.9960001,65.312497318E-3,
Horizontal Scale,399.99998990E-3,,-1.9956000,2.2328124,,Horizontal Scale,399.99998990E-3,,-1.9956000,66.874995828E-3,
Pt Fmt,Y,,-1.9952000,2.2129686,,Pt Fmt,Y,,-1.9952000,66.874995828E-3,
Yzero,-1.3477796,,-1.9948000,2.1932812,,Yzero,19.5330383E-3,,-1.9948000,66.249996424E-3,
Probe Atten,1.000000,,-1.9944000,2.1824999,,Probe Atten,1.000000,,-1.9944000,65.937496722E-3,
,,,-1.9940000,2.1775000,,,,,-1.9940000,66.874995828E-3,
Note,DPO3032 - 14:48:24   08/02/2024,,-1.9936000,2.1771874,,Note,DPO3032 - 14:48:24   08/02/2024,,-1.9936000,66.249996424E-3,
,,,-1.9931999,2.1839063,,,,,-1.9931999,66.249996424E-3,
,,,-1.9928000,2.1917188,,,,,-1.9928000,66.562496126E-3,
,,,-1.9924001,2.2049999,,,,,-1.9924001,65.624997020E-3,
,,,-1.9920000,2.2171874,,,,,-1.9920000,64.999997616E-3,
,,,-1.9916000,2.2345312,,,,,-1.9916000,65.624997020E-3,
,,,-1.9912000,2.2534375,,,,,-1.9912000,68.750001490E-3,
,,,-1.9908000,2.2740624,,,,,-1.9908000,66.562496126E-3,
,,,-1.9904000,2.3026562,,,,,-1.9904000,65.312497318E-3,
,,,-1.9900000,2.3407812,,,,,-1.9900000,66.562496126E-3,
,,,-1.9895999,2.3829687,,,,,-1.9895999,66.874995828E-3,
,,,-1.9892000,2.4282813,,,,,-1.9892000,65.937496722E-3,
,,,-1.9888000,2.4751563,,,,,-1.9888000,65.937496722E-3,
,,,-1.9884000,2.5223436,,,,,-1.9884000,65.937496722E-3,
,,,-1.9880000,2.5712500,,,,,-1.9880000,65.624997020E-3,
,,,-1.9876000,2.6179688,,,,,-1.9876000,66.874995828E-3,
,,,-1.9872000,2.6614063,,,,,-1.9872000,65.624997020E-3,
,,,-1.9868000,2.7135937,,,,,-1.9868000,65.937496722E-3,
,,,-1.9864000,2.77171874,,,,,-1.9864000,67.187495530E-3,
,,,-1.9859999,2.83078122,,,,,-1.9859999,66.249996424E-3,
,,,-1.9856000,2.89984369,,,,,-1.9856000,67.812494934E-3,
,,,-1.9852000,2.97499990,,,,,-1.9852000,67.499995232E-3,
,,,-1.9848000,3.05531240,,,,,-1.9848000,66.562496126E-3,
,,,-1.9844000,3.12609363,,,,,-1.9844000,66.562496126E-3,
,,,-1.9840000,3.19765615,,,,,-1.9840000,68.437501788E-3,
,,,-1.9836000,3.25640607,,,,,-1.9836000,67.187495530E-3,
,,,-1.9832000,3.30546856,,,,,-1.9832000,65.624997020E-3,
,,,-1.9828000,3.35453129,,,,,-1.9828000,65.312497318E-3,
,,,-1.9824001,3.40249991,,,,,-1.9824001,66.874995828E-3,
,,,-1.9820000,3.45656252,,,,,-1.9820000,69.062501192E-3,
,,,-1.9816000,3.50359368,,,,,-1.9816000,67.187495530E-3,
,,,-1.9812000,3.54812503,,,,,-1.9812000,69.375000894E-3,
,,,-1.9808000,3.58546877,,,,,-1.9808000,68.750001490E-3,
,,,-1.9804000,3.61765623,,,,,-1.9804000,67.499995232E-3,
,,,-1.9800000,3.64937496,,,,,-1.9800000,67.187495530E-3,
,,,-1.9796000,3.68109369,,,,,-1.9796000,66.562496126E-3,
,,,-1.9792000,3.70359373,,,,,-1.9792000,67.499995232E-3,
,,,-1.9788001,3.72031236,,,,,-1.9788001,69.375000894E-3,
,,,-1.9784000,3.72890615,,,,,-1.9784000,70.937499404E-3,
,,,-1.9780000,3.73749995,,,,,-1.9780000,68.750001490E-3,
,,,-1.9776000,3.74343753,,,,,-1.9776000,65.937496722E-3,
,,,-1.9772000,3.74718738,,,,,-1.9772000,66.249996424E-3,
,,,-1.9768000,3.74468732,,,,,-1.9768000,67.187495530E-3,
,,,-1.9764000,3.73859358,,,,,-1.9764000,66.249996424E-3,
,,,-1.9760000,3.72937489,,,,,-1.9760000,69.375000894E-3,
,,,-1.9756000,3.71296859,,,,,-1.9756000,69.375000894E-3,
,,,-1.9752001,3.69484377,,,,,-1.9752001,67.499995232E-3,
,,,-1.9748000,3.67515612,,,,,-1.9748000,69.062501192E-3,
,,,-1.9744000,3.65124989,,,,,-1.9744000,67.812494934E-3,
,,,-1.9740000,3.62500000,,,,,-1.9740000,67.812494934E-3,
,,,-1.9736000,3.59484363,,,,,-1.9736000,68.750001490E-3,
,,,-1.9732000,3.56312490,,,,,-1.9732000,67.187495530E-3,
,,,-1.9728000,3.52765608,,,,,-1.9728000,67.812494934E-3,
,,,-1.9724000,3.48734379,,,,,-1.9724000,69.375000894E-3,
,,,-1.9720000,3.44031239,,,,,-1.9720000,67.499995232E-3,
,,,-1.9716001,3.38437486,,,,,-1.9716001,67.499995232E-3,
,,,-1.9712000,3.32953119,,,,,-1.9712000,66.562496126E-3,
,,,-1.9708000,3.28125000,,,,,-1.9708000,67.187495530E-3,
,,,-1.9704000,3.24000001,,,,,-1.9704000,66.562496126E-3,
,,,-1.9700000,3.20468736,,,,,-1.9700000,67.812494934E-3,
,,,-1.9696000,3.16578126,,,,,-1.9696000,66.562496126E-3,
,,,-1.9692000,3.12343740,,,,,-1.9692000,66.874995828E-3,
,,,-1.9687999,3.07953119,,,,,-1.9687999,65.937496722E-3,
,,,-1.9684000,3.03515625,,,,,-1.9684000,66.562496126E-3,
,,,-1.9680001,2.98265624,,,,,-1.9680001,66.562496126E-3,
,,,-1.9676000,2.92937493,,,,,-1.9676000,64.999997616E-3,
,,,-1.9672000,2.86984372,,,,,-1.9672000,64.687497914E-3,
,,,-1.9668000,2.81187487,,,,,-1.9668000,66.249996424E-3,
,,,-1.9664000,2.75578117,,,,,-1.9664000,65.937496722E-3,
,,,-1.9660000,2.7034373,,,,,-1.9660000,66.562496126E-3,
,,,-1.9656000,2.6546874,,,,,-1.9656000,65.937496722E-3,
,,,-1.9651999,2.6150000,,,,,-1.9651999,67.187495530E-3,
,,,-1.9648000,2.5739062,,,,,-1.9648000,65.624997020E-3,
,,,-1.9644001,2.5342188,,,,,-1.9644001,68.437501788E-3,
,,,-1.9640000,2.4862499,,,,,-1.9640000,67.187495530E-3,
,,,-1.9636000,2.4396875,,,,,-1.9636000,65.312497318E-3,
,,,-1.9632000,2.3915625,,,,,-1.9632000,66.249996424E-3,
,,,-1.9628000,2.3462501,,,,,-1.9628000,65.937496722E-3,
,,,-1.9624000,2.3067186,,,,,-1.9624000,64.999997616E-3,
,,,-1.9620000,2.2732811,,,,,-1.9620000,66.249996424E-3,
,,,-1.9615999,2.2479687,,,,,-1.9615999,68.437501788E-3,
,,,-1.9612000,2.2292187,,,,,-1.9612000,66.249996424E-3,
,,,-1.9608001,2.2117188,,,,,-1.9608001,66.249996424E-3,
,,,-1.9604000,2.2023437,,,,,-1.9604000,66.249996424E-3,
,,,-1.9600000,2.1962500,,,,,-1.9600000,66.249996424E-3,
,,,-1.9596000,2.1931250,,,,,-1.9596000,65.312497318E-3,
,,,-1.9592000,2.1943750,,,,,-1.9592000,65.624997020E-3,
,,,-1.9588000,2.2001562,,,,,-1.9588000,66.249996424E-3,
,,,-1.9584000,2.2140625,,,,,-1.9584000,65.312497318E-3,
,,,-1.9579999,2.2326562,,,,,-1.9579999,65.937496722E-3,
,,,-1.9576000,2.2573438,,,,,-1.9576000,64.374998212E-3,
,,,-1.9572001,2.2874999,,,,,-1.9572001,65.312497318E-3,
,,,-1.9568000,2.3142188,,,,,-1.9568000,65.624997020E-3,
,,,-1.9564000,2.3435936,,,,,-1.9564000,64.999997616E-3,
,,,-1.9560000,2.3729687,,,,,-1.9560000,65.624997020E-3,
,,,-1.9556000,2.4062500,,,,,-1.9556000,64.374998212E-3,
,,,-1.9552000,2.4421875,,,,,-1.9552000,65.624997020E-3,
,,,-1.9548000,2.4832811,,,,,-1.9548000,66.562496126E-3,
,,,-1.9543999,2.5351563,,,,,-1.9543999,64.999997616E-3,
,,,-1.9540000,2.5928125,,,,,-1.9540000,64.374998212E-3,
,,,-1.9536000,2.6521873,,,,,-1.9536000,63.749998808E-3,
,,,-1.9532000,2.7162499,,,,,-1.9532000,66.562496126E-3,
,,,-1.9528000,2.78062487,,,,,-1.9528000,64.062498510E-3,
,,,-1.9524000,2.84453130,,,,,-1.9524000,64.374998212E-3,
,,,-1.9520000,2.90406251,,,,,-1.9520000,66.562496126E-3,
,,,-1.9516000,2.96000004,,,,,-1.9516000,65.937496722E-3,
,,,-1.9512000,3.01125002,,,,,-1.9512000,66.249996424E-3,
,,,-1.9507999,3.06968737,,,,,-1.9507999,66.249996424E-3,
,,,-1.9504000,3.13453126,,,,,-1.9504000,65.937496722E-3,
,,,-1.9500000,3.19703126,,,,,-1.9500000,66.874995828E-3,
,,,-1.9496000,3.25749993,,,,,-1.9496000,66.249996424E-3,
,,,-1.9492000,3.30953121,,,,,-1.9492000,64.062498510E-3,
,,,-1.9488000,3.36140609,,,,,-1.9488000,66.562496126E-3,
,,,-1.9484000,3.41015625,,,,,-1.9484000,66.249996424E-3,
,,,-1.9480000,3.43890619,,,,,-1.9480000,63.749998808E-3,
