Record Length,10000,Points,-500.000000000E-3,48.35468531E-3,,Record Length,10000,Points,-500.000000000E-3,13.2509368E-3,
Sample Interval,99.999997474E-6,s,-499.900013208E-3,48.32343757E-3,,Sample Interval,99.999997474E-6,s,-499.900013208E-3,13.2290618E-3,
Trigger Point,5.00000036E3,Samples,-499.799996614E-3,48.35624993E-3,,Trigger Point,5.00000036E3,Samples,-499.799996614E-3,13.1984372E-3,
,,,-499.700009823E-3,48.31406102E-3,,,,,-499.700009823E-3,13.1946867E-3,
,,,-499.599993229E-3,48.32343757E-3,,,,,-499.599993229E-3,13.2781249E-3,
,,,-499.500006437E-3,48.34374785E-3,,,,,-499.500006437E-3,13.2653117E-3,
Source,CH1,,-499.399989843E-3,48.35937545E-3,,Source,CH2,,-499.399989843E-3,13.2284369E-3,
Vertical Units,V,,-499.300003052E-3,48.37031290E-3,,Vertical Units,V,,-499.300003052E-3,13.2415621E-3,
Vertical Scale,10.2390622E-3,,-499.199986458E-3,48.37187380E-3,,Vertical Scale,2.0478124E-3,,-499.199986458E-3,13.2149998E-3,
Vertical Offset,0,,-499.099999666E-3,48.35624993E-3,,Vertical Offset,0,,-499.099999666E-3,13.1921871E-3,
Horizontal Units,s,,-499.000012875E-3,48.34687337E-3,,Horizontal Units,s,,-499.000012875E-3,13.2453125E-3,
Horizontal Scale,99.999997474E-3,,-498.899996281E-3,48.35937545E-3,,Horizontal Scale,99.999997474E-3,,-498.899996281E-3,13.2215619E-3,
Pt Fmt,Y,,-498.800009489E-3,48.34374785E-3,,Pt Fmt,Y,,-498.800009489E-3,13.2037494E-3,
Yzero,-4.88325958,,-498.699992895E-3,48.33593592E-3,,Yzero,-4.88325958,,-498.699992895E-3,13.2215619E-3,
Probe Atten,1.000000,,-498.600006104E-3,48.31250012E-3,,Probe Atten,1.000000,,-498.600006104E-3,13.1896874E-3,
,,,-498.499989510E-3,48.28749970E-3,,,,,-498.499989510E-3,13.2096875E-3,
Note,DPO3032 - 16:28:37   19/02/2024,,-498.400002718E-3,48.29531163E-3,,Note,DPO3032 - 16:28:37   19/02/2024,,-498.400002718E-3,13.1965624E-3,
,,,-498.299986124E-3,48.29531163E-3,,,,,-498.299986124E-3,13.2521875E-3,
,,,-498.199999332E-3,48.26875031E-3,,,,,-498.199999332E-3,13.2312495E-3,
,,,-498.100012541E-3,48.22968692E-3,,,,,-498.100012541E-3,13.2153118E-3,
,,,-497.999995947E-3,48.21562394E-3,,,,,-497.999995947E-3,13.2381245E-3,
,,,-497.900009155E-3,48.18593711E-3,,,,,-497.900009155E-3,13.2693751E-3,
,,,-497.799992561E-3,48.14062268E-3,,,,,-497.799992561E-3,13.2865617E-3,
,,,-497.700005770E-3,48.09374735E-3,,,,,-497.700005770E-3,13.2693751E-3,
,,,-497.599989176E-3,48.05468768E-3,,,,,-497.599989176E-3,13.2640619E-3,
,,,-497.500002384E-3,48.05312306E-3,,,,,-497.500002384E-3,13.3162495E-3,
,,,-497.399985790E-3,48.01093787E-3,,,,,-497.399985790E-3,13.3018745E-3,
,,,-497.299998999E-3,48.00312221E-3,,,,,-497.299998999E-3,13.3087495E-3,
,,,-497.200012207E-3,47.98906296E-3,,,,,-497.200012207E-3,13.3171873E-3,
