Record Length,10000,Points,-45.60000077E-3,2.85234372E-3,
Sample Interval,39.99999899E-6,s,-45.56000233E-3,2.5023436E-3,
Trigger Point,1.1400001E3,Samples,-45.52000016E-3,2.2632813E-3,
,,,-45.48000172E-3,2.1570311E-3,
,,,-45.43999955E-3,2.1968749E-3,
,,,-45.40000111E-3,2.3671875E-3,
Source,CH2,,-45.35999894E-3,2.6820311E-3,
Vertical Units,V,,-45.32000050E-3,3.11796856E-3,
Vertical Scale,5.11953112E-3,,-45.28000206E-3,3.66171869E-3,
Vertical Offset,0,,-45.23999989E-3,4.22578119E-3,
Horizontal Units,s,,-45.20000145E-3,4.80624987E-3,
Horizontal Scale,39.99999899E-3,,-45.15999928E-3,5.31093730E-3,
Pt Fmt,Y,,-45.12000084E-3,5.77812502E-3,
Yzero,195.33038303E-3,,-45.08000240E-3,6.18437491E-3,
Probe Atten,1.000000,,-45.04000023E-3,6.51093712E-3,
,,,-45.00000179E-3,6.71562506E-3,
Note,DPO3032 - 16:20:40   05/03/2024,,-44.95999962E-3,6.79453090E-3,
,,,-44.92000118E-3,6.72968710E-3,
,,,-44.87999901E-3,6.53593754E-3,
,,,-44.84000057E-3,6.17343746E-3,
,,,-44.80000213E-3,5.71874995E-3,
,,,-44.75999996E-3,5.25546866E-3,
,,,-44.72000152E-3,4.69687488E-3,
,,,-44.67999935E-3,4.11484344E-3,
,,,-44.64000091E-3,3.55390622E-3,
,,,-44.60000247E-3,3.01328115E-3,
,,,-44.56000030E-3,2.5515624E-3,
,,,-44.52000186E-3,2.2156250E-3,
,,,-44.47999969E-3,2.0281249E-3,
,,,-44.44000125E-3,1.9679687E-3,
,,,-44.39999908E-3,2.0539062E-3,
,,,-44.36000064E-3,2.2718750E-3,
,,,-44.32000220E-3,2.6515624E-3,
,,,-44.28000003E-3,3.12734372E-3,
,,,-44.24000159E-3,3.68281244E-3,
,,,-44.19999942E-3,4.26249998E-3,
,,,-44.16000098E-3,4.84218728E-3,
,,,-44.12000254E-3,5.32656256E-3,
,,,-44.08000037E-3,5.77734364E-3,
,,,-44.04000193E-3,6.15312485E-3,
,,,-43.99999976E-3,6.41015591E-3,
,,,-43.96000132E-3,6.51249988E-3,
,,,-43.91999915E-3,6.53281249E-3,
,,,-43.88000071E-3,6.39687479E-3,
,,,-43.84000227E-3,6.12187479E-3,
,,,-43.80000010E-3,5.74140623E-3,
,,,-43.76000166E-3,5.25468728E-3,
,,,-43.71999949E-3,4.71953116E-3,
,,,-43.68000105E-3,4.14296845E-3,
,,,-43.64000261E-3,3.57656251E-3,
,,,-43.60000044E-3,2.97265616E-3,
,,,-43.56000200E-3,2.4992188E-3,
,,,-43.51999983E-3,2.0898436E-3,
,,,-43.48000139E-3,1.8015625E-3,
,,,-43.43999922E-3,1.6249999E-3,
,,,-43.40000078E-3,1.6289062E-3,
,,,-43.36000234E-3,1.8093750E-3,
,,,-43.32000017E-3,2.0625000E-3,
,,,-43.28000173E-3,2.4437499E-3,
,,,-43.23999956E-3,2.95078126E-3,
,,,-43.20000112E-3,3.48437484E-3,
,,,-43.16000268E-3,4.08046879E-3,
,,,-43.12000051E-3,4.63124970E-3,
,,,-43.08000207E-3,5.12031233E-3,
,,,-43.03999990E-3,5.53671876E-3,
,,,-43.00000146E-3,5.87421842E-3,
,,,-42.95999929E-3,6.10156218E-3,
,,,-42.92000085E-3,6.16328092E-3,
,,,-42.88000241E-3,6.11171871E-3,
,,,-42.84000024E-3,5.91718731E-3,
,,,-42.80000180E-3,5.59687475E-3,
,,,-42.75999963E-3,5.18281246E-3,
,,,-42.72000119E-3,4.70234361E-3,
,,,-42.67999902E-3,4.14531259E-3,
,,,-42.64000058E-3,3.59374983E-3,
,,,-42.60000214E-3,3.02734366E-3,
,,,-42.55999997E-3,2.4742186E-3,
,,,-42.52000153E-3,2.0109375E-3,
,,,-42.47999936E-3,1.6359375E-3,
,,,-42.44000092E-3,1.4320312E-3,
,,,-42.40000248E-3,1.3718749E-3,
,,,-42.36000031E-3,1.4882812E-3,
,,,-42.32000187E-3,1.7039062E-3,
,,,-42.27999970E-3,2.0203125E-3,
,,,-42.24000126E-3,2.4093750E-3,
,,,-42.19999909E-3,2.91718752E-3,
,,,-42.16000065E-3,3.47656244E-3,
,,,-42.12000221E-3,4.03749989E-3,
,,,-42.08000004E-3,4.59062494E-3,
,,,-42.04000160E-3,5.04999980E-3,
,,,-41.99999943E-3,5.40624978E-3,
,,,-41.96000099E-3,5.68671850E-3,
,,,-41.92000255E-3,5.83515596E-3,
,,,-41.88000038E-3,5.86953107E-3,
,,,-41.84000194E-3,5.77890594E-3,
,,,-41.79999977E-3,5.57265617E-3,
,,,-41.76000133E-3,5.21718757E-3,
,,,-41.71999916E-3,4.79921885E-3,
,,,-41.68000072E-3,4.28593718E-3,
,,,-41.64000228E-3,3.71640618E-3,
,,,-41.60000011E-3,3.09609366E-3,
,,,-41.56000167E-3,2.5320312E-3,
,,,-41.51999950E-3,2.0062500E-3,
,,,-41.48000106E-3,1.6015625E-3,
,,,-41.44000262E-3,1.3164062E-3,
,,,-41.40000045E-3,1.1460937E-3,
,,,-41.36000201E-3,1.1445312E-3,
,,,-41.31999984E-3,1.3046875E-3,
,,,-41.28000140E-3,1.5632812E-3,
,,,-41.23999923E-3,1.9531250E-3,
,,,-41.20000079E-3,2.4265624E-3,
,,,-41.16000235E-3,2.96249986E-3,
,,,-41.12000018E-3,3.55234370E-3,
,,,-41.08000174E-3,4.10859380E-3,
,,,-41.03999957E-3,4.62421868E-3,
,,,-41.00000113E-3,5.02031250E-3,
,,,-40.96000269E-3,5.29765617E-3,
,,,-40.92000052E-3,5.47656231E-3,
