Record Length,10000,Points,-500.000000000E-3,22.75718749E-3,
Sample Interval,99.999997474E-6,s,-499.900013208E-3,22.71625027E-3,
Trigger Point,5.00000036E3,Samples,-499.799996614E-3,22.73312584E-3,
,,,-499.700009823E-3,22.78062515E-3,
,,,-499.599993229E-3,22.75500074E-3,
,,,-499.500006437E-3,22.76187576E-3,
Source,CH1,,-499.399989843E-3,22.75718749E-3,
Vertical Units,V,,-499.300003052E-3,22.74062485E-3,
Vertical Scale,2.0478124E-3,,-499.199986458E-3,22.74500020E-3,
Vertical Offset,0.01884,,-499.099999666E-3,22.72906154E-3,
Horizontal Units,s,,-499.000012875E-3,22.70812541E-3,
Horizontal Scale,99.999997474E-3,,-498.899996281E-3,22.67874964E-3,
Pt Fmt,Y,,-498.800009489E-3,22.68406190E-3,
Yzero,-605.524187395E-3,,-498.699992895E-3,22.60312438E-3,
Probe Atten,1.000000,,-498.600006104E-3,22.59343676E-3,
,,,-498.499989510E-3,22.55812474E-3,
Note,DPO3032 - 15:31:47   22/02/2024,,-498.400002718E-3,22.55968750E-3,
,,,-498.299986124E-3,22.50749990E-3,
,,,-498.199999332E-3,22.49156311E-3,
,,,-498.100012541E-3,22.44562469E-3,
,,,-497.999995947E-3,22.42906205E-3,
,,,-497.900009155E-3,22.39999920E-3,
,,,-497.799992561E-3,22.39812538E-3,
,,,-497.700005770E-3,22.40500040E-3,
,,,-497.599989176E-3,22.36125059E-3,
,,,-497.500002384E-3,22.37750031E-3,
,,,-497.399985790E-3,22.33375050E-3,
,,,-497.299998999E-3,22.35406265E-3,
,,,-497.200012207E-3,22.34281227E-3,
,,,-497.099995613E-3,22.34593779E-3,
,,,-497.000008821E-3,22.31062576E-3,
,,,-496.899992228E-3,22.33125083E-3,
,,,-496.800005436E-3,22.31562510E-3,
,,,-496.699988842E-3,22.31937461E-3,
,,,-496.600002050E-3,22.31124975E-3,
,,,-496.499985456E-3,22.34656177E-3,
,,,-496.399998665E-3,22.33968675E-3,
,,,-496.300011873E-3,22.35781215E-3,
,,,-496.199995279E-3,22.34562486E-3,
,,,-496.100008488E-3,22.35781215E-3,
,,,-495.999991894E-3,22.33906277E-3,
,,,-495.900005102E-3,22.33750001E-3,
,,,-495.799988508E-3,22.35218696E-3,
,,,-495.700001717E-3,22.35343680E-3,
,,,-495.600014925E-3,22.34374918E-3,
,,,-495.499998331E-3,22.33593725E-3,
,,,-495.400011539E-3,22.40156196E-3,
,,,-495.299994946E-3,22.37781323E-3,
,,,-495.200008154E-3,22.39749953E-3,
,,,-495.099991560E-3,22.40687422E-3,
,,,-495.000004768E-3,22.38218673E-3,
,,,-494.899988174E-3,22.36343734E-3,
,,,-494.800001383E-3,22.38968760E-3,
,,,-494.700014591E-3,22.38249965E-3,
,,,-494.599997997E-3,22.38124982E-3,
,,,-494.500011206E-3,22.39687555E-3,
,,,-494.399994612E-3,22.37875015E-3,
,,,-494.300007820E-3,22.41062559E-3,
,,,-494.199991226E-3,22.36749977E-3,
,,,-494.100004435E-3,22.36031182E-3,
,,,-493.999987841E-3,22.36062475E-3,
,,,-493.900001049E-3,22.36156166E-3,
,,,-493.800014257E-3,22.37781323E-3,
,,,-493.699997663E-3,22.37531170E-3,
,,,-493.600010872E-3,22.37468772E-3,
,,,-493.499994278E-3,22.36468717E-3,
,,,-493.400007486E-3,22.32781239E-3,
,,,-493.299990892E-3,22.32093737E-3,
,,,-493.200004101E-3,22.34625071E-3,
,,,-493.099987507E-3,22.35687524E-3,
,,,-493.000000715E-3,22.31531218E-3,
,,,-492.900013924E-3,22.31968753E-3,
,,,-492.799997330E-3,22.31812477E-3,
,,,-492.700010538E-3,22.29500003E-3,
,,,-492.599993944E-3,22.31187560E-3,
,,,-492.500007153E-3,22.32718654E-3,
,,,-492.399990559E-3,22.32250012E-3,
,,,-492.300003767E-3,22.32593670E-3,
,,,-492.199987173E-3,22.31093682E-3,
,,,-492.100000381E-3,22.27531187E-3,
,,,-492.000013590E-3,22.27406204E-3,
,,,-491.899996996E-3,22.32499979E-3,
,,,-491.800010204E-3,22.27468789E-3,
,,,-491.699993610E-3,22.26531319E-3,
,,,-491.600006819E-3,22.24937454E-3,
,,,-491.499990225E-3,22.25874923E-3,
,,,-491.400003433E-3,22.23343775E-3,
,,,-491.299986839E-3,22.24499919E-3,
,,,-491.200000048E-3,22.24875055E-3,
,,,-491.100013256E-3,22.21812494E-3,
,,,-490.999996662E-3,22.24468812E-3,
,,,-490.900009871E-3,22.22437412E-3,
,,,-490.799993277E-3,22.22031169E-3,
,,,-490.700006485E-3,22.21406251E-3,
,,,-490.599989891E-3,22.19312452E-3,
,,,-490.500003099E-3,22.15187438E-3,
,,,-490.399986506E-3,22.17343822E-3,
,,,-490.299999714E-3,22.17968740E-3,
,,,-490.200012922E-3,22.15437405E-3,
,,,-490.099996328E-3,22.12218754E-3,
,,,-490.000009537E-3,22.13375084E-3,
,,,-489.899992943E-3,22.10875042E-3,
,,,-489.800006151E-3,22.11843804E-3,
,,,-489.699989557E-3,22.11468667E-3,
,,,-489.600002766E-3,22.05656283E-3,
,,,-489.499986172E-3,22.09468745E-3,
,,,-489.399999380E-3,22.06406184E-3,
,,,-489.300012589E-3,22.08562568E-3,
,,,-489.199995995E-3,22.09437452E-3,
,,,-489.100009203E-3,22.11968787E-3,
,,,-488.999992609E-3,22.08499983E-3,
,,,-488.900005817E-3,22.10593782E-3,
,,,-488.799989223E-3,22.10843749E-3,
,,,-488.700002432E-3,22.14875072E-3,
,,,-488.599985838E-3,22.17625082E-3,
,,,-488.499999046E-3,22.17875049E-3,
,,,-488.400012255E-3,22.21406251E-3,
,,,-488.299995661E-3,22.22281322E-3,
,,,-488.200008869E-3,22.25749940E-3,
,,,-488.099992275E-3,22.29093760E-3,
,,,-488.000005484E-3,22.28937484E-3,
,,,-487.899988890E-3,22.33281173E-3,
,,,-487.800002098E-3,22.32656255E-3,
,,,-487.699985504E-3,22.30812423E-3,
,,,-487.599998713E-3,22.32562564E-3,
,,,-487.500011921E-3,22.29937539E-3,
,,,-487.399995327E-3,22.31343836E-3,
,,,-487.300008535E-3,22.29999937E-3,
,,,-487.199991941E-3,22.32874930E-3,
,,,-487.100005150E-3,22.30656333E-3,
,,,-486.999988556E-3,22.28624932E-3,
,,,-486.900001764E-3,22.27374911E-3,
,,,-486.800014973E-3,22.28624932E-3,
,,,-486.699998379E-3,22.27531187E-3,
,,,-486.600011587E-3,22.24468812E-3,
,,,-486.499994993E-3,22.23531157E-3,
,,,-486.400008202E-3,22.24343829E-3,
,,,-486.299991608E-3,22.22468704E-3,
,,,-486.200004816E-3,22.20750041E-3,
,,,-486.099988222E-3,22.16281183E-3,
,,,-486.000001431E-3,22.16250077E-3,
,,,-485.900014639E-3,22.16874994E-3,
,,,-485.799998045E-3,22.16906287E-3,
,,,-485.700011253E-3,22.15093747E-3,
,,,-485.599994659E-3,22.15593681E-3,
,,,-485.500007868E-3,22.16406167E-3,
,,,-485.399991274E-3,22.13281207E-3,
,,,-485.300004482E-3,22.13031240E-3,
,,,-485.199987888E-3,22.12062478E-3,
,,,-485.100001097E-3,22.06843719E-3,
,,,-485.000014305E-3,22.06968702E-3,
,,,-484.899997711E-3,22.05281332E-3,
,,,-484.800010920E-3,22.06593752E-3,
,,,-484.699994326E-3,22.03781158E-3,
,,,-484.600007534E-3,22.04312570E-3,
,,,-484.499990940E-3,22.01781236E-3,
,,,-484.400004148E-3,22.02906273E-3,
,,,-484.299987555E-3,22.01312408E-3,
,,,-484.200000763E-3,22.01125026E-3,
,,,-484.100013971E-3,22.00593799E-3,
,,,-483.999997377E-3,22.04062417E-3,
,,,-483.900010586E-3,22.03625068E-3,
,,,-483.799993992E-3,22.01000042E-3,
,,,-483.700007200E-3,22.01781236E-3,
,,,-483.599990606E-3,22.02343754E-3,
,,,-483.500003815E-3,22.01812528E-3,
,,,-483.399987221E-3,22.00781181E-3,
,,,-483.300000429E-3,21.98031172E-3,
,,,-483.200013638E-3,21.98687568E-3,
,,,-483.099997044E-3,21.98593691E-3,
,,,-483.000010252E-3,21.96937427E-3,
,,,-482.899993658E-3,22.00093679E-3,
,,,-482.800006866E-3,22.02843688E-3,
,,,-482.699990273E-3,22.00499922E-3,
,,,-482.600003481E-3,21.98718674E-3,
,,,-482.499986887E-3,21.99218795E-3,
,,,-482.400000095E-3,21.97749913E-3,
,,,-482.300013304E-3,21.95812576E-3,
,,,-482.199996710E-3,21.95687406E-3,
,,,-482.100009918E-3,21.98375016E-3,
,,,-481.999993324E-3,21.98312432E-3,
,,,-481.900006533E-3,21.98624983E-3,
,,,-481.799989939E-3,21.96531184E-3,
,,,-481.700003147E-3,21.96687460E-3,
,,,-481.599986553E-3,21.96218818E-3,
,,,-481.499999762E-3,21.94499969E-3,
,,,-481.400012970E-3,21.93875052E-3,
,,,-481.299996376E-3,21.97187580E-3,
,,,-481.200009584E-3,21.95500024E-3,
,,,-481.099992990E-3,21.96875028E-3,
,,,-481.000006199E-3,21.98906243E-3,
,,,-480.899989605E-3,21.97000012E-3,
,,,-480.800002813E-3,21.99937403E-3,
,,,-480.699986219E-3,21.98343724E-3,
,,,-480.599999428E-3,21.99406177E-3,
,,,-480.500012636E-3,21.96875028E-3,
,,,-480.399996042E-3,21.99281193E-3,
,,,-480.300009251E-3,21.96906321E-3,
,,,-480.199992657E-3,21.98343724E-3,
,,,-480.100005865E-3,21.95874974E-3,
,,,-479.999989271E-3,21.98375016E-3,
,,,-479.900002480E-3,21.98531292E-3,
,,,-479.799985886E-3,22.02281170E-3,
,,,-479.699999094E-3,22.02531323E-3,
,,,-479.600012302E-3,22.00781181E-3,
,,,-479.499995708E-3,22.01999910E-3,
,,,-479.400008917E-3,21.99593745E-3,
,,,-479.299992323E-3,22.00718783E-3,
,,,-479.200005531E-3,21.97062410E-3,
,,,-479.099988937E-3,21.95468731E-3,
,,,-479.000002146E-3,21.95093781E-3,
,,,-478.900015354E-3,21.96374908E-3,
,,,-478.799998760E-3,21.87749930E-3,
,,,-478.700011969E-3,21.86562493E-3,
,,,-478.599995375E-3,21.85718715E-3,
,,,-478.500008583E-3,21.83218673E-3,
,,,-478.399991989E-3,21.78156190E-3,
,,,-478.300005198E-3,21.74874954E-3,
,,,-478.199988604E-3,21.69406228E-3,
,,,-478.100001812E-3,21.66906185E-3,
,,,-478.000015020E-3,21.66437544E-3,
,,,-477.899998426E-3,21.64187469E-3,
,,,-477.800011635E-3,21.62468806E-3,
,,,-477.699995041E-3,21.61593735E-3,
,,,-477.600008249E-3,21.60812542E-3,
,,,-477.499991655E-3,21.57062478E-3,
,,,-477.400004864E-3,21.55468799E-3,
,,,-477.299988270E-3,21.62343822E-3,
,,,-477.200001478E-3,21.54562436E-3,
,,,-477.100014687E-3,21.59249969E-3,
,,,-476.999998093E-3,21.56187408E-3,
,,,-476.900011301E-3,21.58843726E-3,
,,,-476.799994707E-3,21.57062478E-3,
,,,-476.700007915E-3,21.59468830E-3,
,,,-476.599991322E-3,21.57281339E-3,
,,,-476.500004530E-3,21.60593681E-3,
,,,-476.399987936E-3,21.60187438E-3,
,,,-476.300001144E-3,21.59124985E-3,
,,,-476.200014353E-3,21.59156278E-3,
,,,-476.099997759E-3,21.59281261E-3,
,,,-476.000010967E-3,21.59968764E-3,
,,,-475.899994373E-3,21.63031325E-3,
,,,-475.800007582E-3,21.61999978E-3,
,,,-475.699990988E-3,21.58875018E-3,
,,,-475.600004196E-3,21.62968740E-3,
,,,-475.499987602E-3,21.64375037E-3,
,,,-475.400000811E-3,21.62249945E-3,
,,,-475.300014019E-3,21.61593735E-3,
,,,-475.199997425E-3,21.60187438E-3,
,,,-475.100010633E-3,21.64062485E-3,
,,,-474.999994040E-3,21.62187546E-3,
,,,-474.900007248E-3,21.62093669E-3,
,,,-474.799990654E-3,21.65031247E-3,
,,,-474.700003862E-3,21.61406167E-3,
,,,-474.599987268E-3,21.62343822E-3,
,,,-474.500000477E-3,21.61124907E-3,
,,,-474.400013685E-3,21.62312530E-3,
,,,-474.299997091E-3,21.61812410E-3,
,,,-474.200010300E-3,21.58750035E-3,
,,,-474.099993706E-3,21.57156169E-3,
,,,-474.000006914E-3,21.59593813E-3,
,,,-473.899990320E-3,21.61999978E-3,
,,,-473.800003529E-3,21.61718719E-3,
,,,-473.699986935E-3,21.60593681E-3,
,,,-473.600000143E-3,21.63499966E-3,
,,,-473.500013351E-3,21.59468830E-3,
,,,-473.399996758E-3,21.62499912E-3,
,,,-473.300009966E-3,21.61062509E-3,
,,,-473.199993372E-3,21.59468830E-3,
,,,-473.100006580E-3,21.56562544E-3,
,,,-472.999989986E-3,21.58093825E-3,
,,,-472.900003195E-3,21.56937495E-3,
,,,-472.799986601E-3,21.58343792E-3,
,,,-472.699999809E-3,21.58687450E-3,
,,,-472.600013018E-3,21.56874910E-3,
,,,-472.499996424E-3,21.55218832E-3,
,,,-472.400009632E-3,21.55812457E-3,
,,,-472.299993038E-3,21.56343684E-3,
,,,-472.200006247E-3,21.56781219E-3,
,,,-472.099989653E-3,21.56249993E-3,
,,,-472.000002861E-3,21.54343762E-3,
,,,-471.899986267E-3,21.54562436E-3,
,,,-471.799999475E-3,21.51093818E-3,
,,,-471.700012684E-3,21.53218724E-3,
,,,-471.599996090E-3,21.48687467E-3,
,,,-471.500009298E-3,21.45781182E-3,
,,,-471.399992704E-3,21.48843743E-3,
,,,-471.300005913E-3,21.46718837E-3,
,,,-471.199989319E-3,21.46781236E-3,
,,,-471.100002527E-3,21.45687491E-3,
,,,-470.999985933E-3,21.44999988E-3,
,,,-470.899999142E-3,21.41531184E-3,
,,,-470.800012350E-3,21.40812576E-3,
,,,-470.699995756E-3,21.41531184E-3,
,,,-470.600008965E-3,21.40031196E-3,
,,,-470.499992371E-3,21.40468732E-3,
,,,-470.400005579E-3,21.42499946E-3,
,,,-470.299988985E-3,21.40468732E-3,
,,,-470.200002193E-3,21.38718776E-3,
,,,-470.100015402E-3,21.35406248E-3,
,,,-469.999998808E-3,21.35531232E-3,
,,,-469.900012016E-3,21.33812569E-3,
,,,-469.799995422E-3,21.29812539E-3,
,,,-469.700008631E-3,21.30625024E-3,
,,,-469.599992037E-3,21.29125036E-3,
,,,-469.500005245E-3,21.32187411E-3,
,,,-469.399988651E-3,21.29843831E-3,
,,,-469.300001860E-3,21.29968815E-3,
,,,-469.200015068E-3,21.30812407E-3,
,,,-469.099998474E-3,21.32656239E-3,
,,,-469.000011683E-3,21.35281265E-3,
,,,-468.899995089E-3,21.33062482E-3,
,,,-468.800008297E-3,21.37156203E-3,
,,,-468.699991703E-3,21.39499970E-3,
,,,-468.600004911E-3,21.42812498E-3,
,,,-468.499988317E-3,21.43312432E-3,
,,,-468.400001526E-3,21.48718759E-3,
,,,-468.300014734E-3,21.48093656E-3,
,,,-468.199998140E-3,21.52937464E-3,
,,,-468.100011349E-3,21.52750082E-3,
,,,-467.999994755E-3,21.57749981E-3,
,,,-467.900007963E-3,21.59968764E-3,
,,,-467.799991369E-3,21.59374952E-3,
,,,-467.700004578E-3,21.53656259E-3,
,,,-467.599987984E-3,21.54968679E-3,
,,,-467.500001192E-3,21.59406245E-3,
,,,-467.400014400E-3,21.57812566E-3,
,,,-467.299997807E-3,21.59937471E-3,
,,,-467.200011015E-3,21.57656290E-3,
,,,-467.099994421E-3,21.54593728E-3,
,,,-467.000007629E-3,21.54593728E-3,
,,,-466.899991035E-3,21.51718736E-3,
,,,-466.800004244E-3,21.49156295E-3,
,,,-466.699987650E-3,21.50656283E-3,
,,,-466.600000858E-3,21.51593752E-3,
,,,-466.500014067E-3,21.50312439E-3,
,,,-466.399997473E-3,21.48781158E-3,
,,,-466.300010681E-3,21.44156210E-3,
,,,-466.199994087E-3,21.43937536E-3,
,,,-466.100007296E-3,21.45093679E-3,
,,,-465.999990702E-3,21.44187503E-3,
,,,-465.900003910E-3,21.44937590E-3,
,,,-465.799987316E-3,21.43375017E-3,
,,,-465.700000525E-3,21.44812420E-3,
,,,-465.600013733E-3,21.37093805E-3,
,,,-465.499997139E-3,21.40656300E-3,
,,,-465.400010347E-3,21.35406248E-3,
,,,-465.299993753E-3,21.39874920E-3,
,,,-465.200006962E-3,21.37156203E-3,
,,,-465.099990368E-3,21.35062404E-3,
,,,-465.000003576E-3,21.31312527E-3,
